Player,Elo_Hard,Elo_Clay,Elo_Grass,Rank,Pts,Elo,Elo_diff,surface_winrate,rank_diff,pts_diff,win_last_5_diff,win_last_25_diff,win_last_50_diff,win_last_100_diff,win_last_250_diff,diff_N_games,elo_grad_20_diff,elo_grad_35_diff,elo_grad_50_diff,elo_grad_100_diff,h2h_diff,h2h_surface_diff,elo_plus_form,elo_form_ratio,elo_x_form
Simmonds P.,1477.0722979873287,,,428.0,83.0,1482.255724048366,283.7990089479558,0.7443181818181818,-254.0,222.0,0.6,0.56,0.58,0.62,0.68,585.0,-1.7178278919673742,-1.1186676421161013,-1.3504388768492344,0.0205937173499887,0.0,0.0,,,
Russell M.,1555.1061290117425,1397.0619170243003,1449.148611540346,156.0,325.0,1525.1327013430348,-226.0340719771982,0.3866666666666666,134.0,-1344.0,-0.2,-0.4,-0.12,-0.0899999999999999,-0.1242056074766355,114.0,-10.336388358907424,-9.56816103534926,-5.21806247732065,-2.468258453156459,0.0,0.0,,,
Bjorkman J.,1512.8746612943037,1442.3983238342616,1653.960112954639,173.0,248.0,1564.072283828585,142.4877132781278,0.4411764705882353,-130.0,577.0,0.0,0.24,0.18,0.18,0.074,-150.0,0.1602842104429895,-1.0376133683329432,-0.4445930709776213,1.128180550125994,0.0,0.0,,,
Struff J-L.,1500.0,,,106.0,523.0,1500.0,365.43829164476074,0.6804123711340206,-69.0,607.0,0.0999999999999999,0.14,0.14,0.17,0.148,369.0,0.1304776745737172,1.241982550319556,-0.3120514689224364,0.3926350562414154,0.0,0.0,,,
Ferreira Silva F.,1484.74674377985,,,185.0,356.0,1488.7094833802605,-348.54451446681423,0.5,138.0,-834.0,-0.6,-0.64,-0.62,-0.65,-0.6531531531531531,-221.0,-0.608244311863416,-0.4444309022478267,1.398891042215091,1.0282747264644785,0.0,0.0,,,
Trusendi W.,,1500.0,,386.0,101.0,1500.0,-17.364504997031872,0.3571428571428571,-266.0,350.0,-0.0999999999999999,-0.2199999999999999,-0.2,-0.1615384615384615,-0.1615384615384615,65.0,-0.1533976588005998,-1.4028138281971094,-0.5592593449198512,0.0242115149326627,0.0,0.0,,,
Napolitano S.,1500.0,1509.2080072247031,1500.0,125.0,497.0,1502.5445896997128,26.89687136111661,0.5,-53.0,163.0,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,7.0,1.5524172222069752,0.8870955555468429,0.62096688888279,0.310483444441395,0.0,0.0,,,
Prashanth V.,1500.0,,,557.0,56.0,1500.0,-34.196611558955965,0.5,492.0,-685.0,0.3,0.06,0.1176470588235294,0.1176470588235294,0.1176470588235294,-34.0,-3.0544438446190383,-1.5053565715145396,-1.0537496000601778,-0.5268748000300889,0.0,0.0,,,
Auger-Aliassime F.,1729.4132492251824,1642.3364067807292,1611.2519243808931,27.0,1875.0,1705.11210183976,-5.146575259386054,0.7,9.0,-460.0,-0.1999999999999999,-0.12,-0.0799999999999999,-0.03,-0.0897142857142857,-243.0,4.038436844666739,1.3615273949455189,0.1633247089955375,3.255131850062071,0.0,0.0,,,
Kunitcin I.,1500.0,,,193.0,,1500.0,32.82833117692212,0.5,79.0,0.0,0.0999999999999999,0.14,0.1538461538461538,0.1538461538461538,0.1538461538461538,-26.0,1.289195226643517,1.33994938121619,0.9379645668513332,0.4689822834256665,0.0,0.0,,,
Dutra Da Silva D.,,1500.0,,215.0,241.0,1500.0,0.0,0.5,-10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Takeuchi K.,1500.0,,,441.0,92.0,1500.0,31.4524319616512,0.5,332.0,-461.0,0.3,0.2199999999999999,0.18,0.2236842105263157,0.2236842105263157,-76.0,2.950409134009328,-0.1960410903454496,-0.810447244416705,0.3052225436168442,0.0,0.0,,,
Ortega-Olmedo R.,,1500.0,,310.0,157.0,1500.0,-103.90563689510122,0.5,242.0,-600.0,0.3,0.06,0.0999999999999999,0.06,0.072072072072072,-222.0,2.6083503431889197,0.1910986341171857,0.6156023626953265,0.3670886432844236,0.0,0.0,,,
Rafter P.,1755.223671372867,1474.6607595152354,1661.902276106261,5.0,,1819.5510212621675,-81.94264784193047,0.7837837837837838,-2.0,0.0,-0.4,-0.12,-0.02,0.0428282828282828,0.047534165181224,3.0,-5.083342836884538,-4.933606046057827,-3.158577659454913,-0.5128704421993691,1.0,3.0,,,
Crivoi V.,1474.906096473541,1438.5442060623425,1494.275458251477,206.0,230.0,1423.2023593864703,-116.23957848902457,0.4,156.0,-640.0,0.2,-0.08,0.0276923076923076,-0.0723076923076923,-0.078272604588394,-132.0,-6.236540009885697,-1.3897637330516512,0.2212281925526669,-0.0551386654673433,,,,,
Tecau H.,1500.0,,,352.0,,1500.0,-17.594587653400595,0.5,287.0,0.0,0.0999999999999999,0.06,0.106060606060606,0.106060606060606,0.106060606060606,-33.0,-5.411939979211491,-0.6566389279779676,-0.4596472495845773,-0.2298236247922886,0.0,0.0,,,
Copil M.,1586.245719252376,1393.6462403114515,1474.20782564399,350.0,131.0,1558.8523206480183,-49.674507572946595,0.4571428571428571,292.0,-686.0,-0.1999999999999999,-0.1999999999999999,-0.1599999999999999,-0.13,-0.1269841269841269,66.0,-0.5466929290711047,0.066287503370183,-1.3699336270122284,-0.8650365839583992,0.0,0.0,,,
Arnaboldi A.,1500.0,1494.9529074781983,1500.0,267.0,206.0,1493.7290769772717,74.43866057503442,0.4482758620689655,-227.0,1189.0,-0.4,0.0123076923076922,0.1323076923076923,0.1923076923076923,0.160392798690671,175.0,-8.156645456033402,-2.8210237388356028,-3.3045547010164045,-0.2586928522107882,0.0,0.0,,,
Thomann N.,1540.0803473081285,1436.438108447804,1505.0263289308064,266.0,146.0,1498.0873900720278,105.78136492634076,0.3333333333333333,-208.0,517.0,0.2,0.08,0.0999999999999999,0.0166666666666666,0.0166666666666666,61.0,-1.1013921766538828,2.941857824693891,2.94051994655762,1.1375703404885986,0.0,0.0,,,
Schoolkate T.,1496.1210423170292,1500.0,1500.0,128.0,464.0,1488.8506257904498,-155.19041196773446,0.5,4.0,-4.0,-0.1999999999999999,-0.22,-0.18,-0.19,-0.204,-274.0,2.5577969518418397,1.3037493716550088,0.8669457247250466,-0.0561596422053798,0.0,0.0,,,
van Gemerden M.,1500.4871760827082,1503.3436280116796,1514.909220010656,106.0,404.0,1494.5242465671447,152.805411763376,0.7142857142857143,-20.0,67.0,0.4,0.1049999999999999,0.1049999999999999,0.185,0.1602941176470588,162.0,2.11792224071977,-0.2903088787332243,-1.3736484589561817,0.5189983157664437,0.0,0.0,,,
Knittel B.,,1496.5107265979127,1500.0,210.0,225.0,1495.4638432728948,-237.1325650703177,0.5,190.0,-1515.0,-0.35,-0.2299999999999999,-0.31,-0.35,-0.3339999999999999,-415.0,-0.0043403354485235,4.428125962480018,3.0399129660672815,-0.7795484410669905,0.0,0.0,,,
Gaio F.,1417.0749514323777,1482.9289505838483,,174.0,371.0,1423.6485599091209,110.9784639716795,0.4259259259259259,-66.0,324.0,0.2,0.1435294117647058,0.2035294117647058,0.2935294117647058,0.2201774564574433,162.0,-2.099934750241584,-0.4660415086194724,-1.6413877738120075,0.9457429034235724,0.0,0.0,,,
 Hajek J.,,1512.9826519388423,,79.0,506.0,1513.9715846434356,-234.4373533538494,1.0,51.0,-534.0,0.1999999999999999,0.3199999999999999,0.4,0.41,0.4636871508379888,-178.0,-1.7684316594550638,-2.047193104758383,-0.6421335714423322,-1.416039986231226,0.0,0.0,,,
Chaen T.,1500.0,,,625.0,33.0,1500.0,54.685980703974565,0.5,499.0,-326.0,0.5,0.26,0.1599999999999999,0.1933333333333333,0.1933333333333333,-75.0,0.5726172561598333,-0.6280936997668765,-1.158347474095922,0.4140642494501003,0.0,0.0,,,
Vanek J.,1416.565102147524,1504.4258086281004,1448.617970211697,155.0,487.0,1452.650552978076,-446.9067185019328,0.3095238095238095,143.0,-2458.0,-0.6000000000000001,-0.3999999999999999,-0.3799999999999999,-0.33,-0.3184581005586592,-258.0,-4.850662557596912,-2.5373587208669637,-2.5049541512291764,-0.2986267709184085,-2.0,0.0,,,
Koellerer D.,1517.2892441659326,1493.747627470858,1450.070756065303,109.0,450.0,1504.1234124535013,36.89851893467608,0.0,1.0,-6.0,0.2,0.0,0.1077551020408162,0.0468460111317254,0.0468460111317254,-39.0,-2.2253910258861764,2.394040438223211,1.7927624176387962,0.4763430420952386,0.0,0.0,,,
Mmoh M.,1613.427356903765,1498.7061169608685,1499.378784035673,282.0,186.0,1661.6073235832782,216.07107458391692,0.5,197.0,-560.0,0.2,0.35,0.2299999999999999,0.1911764705882352,0.1911764705882352,44.0,6.038874394797449,5.307319410244379,3.813776860731864,1.9985767819144804,0.0,0.0,,,
Karatsev A.,1580.0306496487085,1551.0289390933397,1493.8678358950292,139.0,425.0,1608.3753341684248,12.137030970602382,0.3888888888888889,-78.0,475.0,0.1999999999999999,-0.0399999999999999,0.02,0.0275324675324675,-0.0165439655885515,-80.0,1.607593883705397,0.5321030478189901,0.1165429604655448,2.428148467062422,1.0,0.0,,,
Lu H.,1500.0,,,1095.0,,1513.411437430548,-173.10713603080308,0.5,1082.0,0.0,0.0999999999999999,-0.06,-0.0799999999999999,-0.1099999999999999,-0.176,-284.0,3.425560381142134,1.6445085875792629,0.2409638469559058,0.9138060197649632,0.0,0.0,,,
Aguilar J.,,1485.5861564355707,,191.0,261.0,1488.2600279591677,299.8929128254938,0.7,-98.0,289.0,-0.0499999999999999,0.31,0.3299999999999999,0.4,0.426,508.0,-3.6198653881058815,-0.8073250332420685,-1.3116783048124034,-0.8478626967971036,0.0,0.0,,,
Yu X.Y.,1482.194648040561,,,515.0,47.0,1482.9273196225065,106.97699250910614,0.5,337.0,-191.0,0.0,-0.2,-0.24,-0.33,-0.3269230769230769,-103.0,4.081632122160033,2.374640244286554,2.8529090708696003,0.7633802158472963,0.0,0.0,,,
Granollers Pujol G.,,1500.0,,331.0,141.0,1500.0,-56.575639278477865,0.5,279.0,-769.0,0.3,0.14,0.12,0.1599999999999999,0.1267605633802817,-142.0,0.3697512608924512,-2.8453127903662336,-1.1440524936417524,0.2746334407111453,0.0,0.0,,,
Rocha D.,,1492.2412063923884,,999.0,,1491.7323034868384,8.267696513161582,0.5,-326.0,0.0,0.5,0.5,0.5,0.5,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Holmgren A.,1500.0,,,901.0,16.0,1500.0,-231.57995247735403,0.5,872.0,-1785.0,-0.3,-0.02,-0.06,-0.02,-0.0919999999999999,-530.0,4.362341646933134,1.5369692912459545,0.9847178907437184,1.4239918144793138,0.0,0.0,,,
Lopez M.,1510.822418813529,1485.8482156652929,1509.9777651429931,1014.0,10.0,1481.4802017054028,115.72119886873156,0.5418994413407822,-955.0,800.0,0.4,0.08,0.0433333333333333,0.0133333333333333,0.0913333333333333,425.0,0.2376379296857864,2.2703503504394513,1.0412145826775578,-0.7215942950650629,1.0,1.0,,,
Serdarusic N.,1483.3719316097745,1457.8772631113598,,702.0,165.0,1439.4575764350186,-158.86559847394096,0.3333333333333333,617.0,-142.0,-0.4,-0.315,-0.255,-0.255,-0.255,-42.0,-7.591048644818716,-4.732260239067987,-3.445794358203216,-1.722897179101608,0.0,0.0,,,
Hank T.,1478.861849803722,,,567.0,57.0,1481.061237682099,-1.2878101647297626,0.0,437.0,-400.0,0.0,-0.28,-0.3125,-0.3125,-0.3125,-30.0,1.2440680749490525,-0.0047093996774232,-0.0032965797741962,-0.0016482898870981,0.0,0.0,,,
Motomura G.,1413.167447047602,,1484.0794013533628,273.0,146.0,1410.6796724996373,-121.50722019561726,0.1666666666666666,149.0,-216.0,-0.2,-0.2177777777777778,-0.1777777777777778,-0.1877777777777777,-0.2166666666666666,-162.0,-3.360752867246947,-4.383515386980519,-2.248770124585098,-1.0644513528783297,,,,,
Tieleman L.,1478.45316292267,1459.0993347141066,1453.4387739660467,138.0,,1430.0659325255676,-80.88090137991458,0.8,43.0,0.0,0.2,-0.18,-0.1666666666666666,-0.1666666666666666,-0.1666666666666666,19.0,-3.049383028717944,-1.9490815109629565,-1.3643570576740696,-0.6821785288370348,0.0,0.0,,,
Gregorc L.,1555.7194926152206,,1500.0,195.0,355.0,1551.1037604202131,299.9416636188562,0.6363636363636364,-180.0,2225.0,0.0,0.18,0.1999999999999999,0.16,0.16,527.0,-2.066309902703574,-0.1060756588772553,-0.4897155496178765,0.3049800849006852,0.0,0.0,,,
Cuevas P. ,1516.0,,,50.0,866.0,1516.0,-16.0,0.5,-27.0,564.0,-0.5,-0.5,-0.5,-0.5,-0.5,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Johnson S.,1522.483996031473,1601.3445637068446,1576.875095255388,246.0,240.0,1544.090134726771,45.97097305417151,0.4482758620689655,-213.0,980.0,-0.2,0.12,0.0399999999999999,-0.0066666666666666,-0.0786666666666666,-310.0,1.0854344455334055,3.917498612003659,3.3392406327150046,2.0055165778718766,1.0,0.0,,,
Ito T.,1419.6404514740093,1495.114414720075,1510.66833308063,146.0,362.0,1474.9081182171656,-677.7852783792507,0.3478260869565217,144.0,-9358.0,-0.8,-0.52,-0.54,-0.5425,-0.5225,-904.0,-2.6164745012298,-0.3307604040449795,-1.0230721351367813,-1.427886371539928,0.0,0.0,,,
Struff J.L.,1541.8282609336509,1677.9652424367107,1607.518312476822,87.0,690.0,1606.008585740114,24.03210508587767,0.4347826086956521,21.0,-157.0,0.6,0.1999999999999999,-0.06,-0.0534782608695652,-0.0354782608695652,-342.0,10.442671805247254,6.141910957941803,0.6738258280293985,0.7030693010731307,1.0,0.0,,,
Habib H.,1500.3551123380337,,,168.0,339.0,1501.8074412867622,188.00777447782,0.5211267605633803,-141.0,1361.0,-0.3333333333333333,0.1466666666666666,0.1466666666666666,0.1266666666666667,0.0863557858376511,190.0,2.273689665198617,-0.6410586703615861,1.1522055838275085,1.6481200385665011,0.0,0.0,,,
Barrere G.,1477.54398443624,1493.5776510426062,1523.9780692721254,144.0,406.0,1538.676177283612,-30.249751714040713,0.4,26.0,-109.0,0.0,-0.0399999999999999,0.0199999999999999,-0.0399999999999999,-0.0535144423533262,-20.0,0.0715472828050338,-1.2956024956231755,1.2177656598276054,0.8952076176812398,0.0,0.0,,,
Saoudi S.,1500.0,1497.9347907017725,,524.0,48.0,1486.6133387288723,-129.16713769657258,0.5,500.0,-1035.0,-0.0666666666666667,-0.1866666666666667,-0.1666666666666666,-0.2066666666666667,-0.2106666666666667,-407.0,0.3845677427173881,-0.3750311708923294,0.4801670875391299,0.2183542850957565,0.0,0.0,,,
King D.,1469.0063161680214,,,497.0,81.0,1474.6806511841444,90.39195061963846,0.5416666666666666,-403.0,543.0,0.6,0.1272727272727273,0.1072727272727273,0.0998217468805704,0.0998217468805704,40.0,4.019184330586131,1.6680578198077325,2.0299249582150014,0.8578606751432903,0.0,0.0,,,
Golmard J.,1646.216176059953,1518.296813674336,1474.5744327324894,252.0,,1577.0606809927224,26.754307638134833,0.6285714285714286,152.0,0.0,-0.4,0.0,0.1,0.1399999999999999,0.1303125,103.0,-3.9482268815178823,-2.667654398642714,-1.4962013237512974,0.2585795171446148,0.0,0.0,,,
Wessels L.,,,1500.0,347.0,139.0,1500.0,198.02313436012423,0.5,-294.0,703.0,0.0999999999999999,0.0999999999999999,0.04,0.0119047619047618,0.0119047619047618,84.0,7.178226739386287,2.9638215758696203,2.5142090065420235,2.1251628053088916,0.0,0.0,,,
Ehrat S.,,1459.9108231473494,,408.0,101.0,1464.811848327353,-12.53290116689891,0.3333333333333333,-261.0,421.0,0.2,0.25,0.25,0.25,0.25,14.0,-1.0654829374689827,-0.6088473928394185,-0.4261931749875929,-0.2130965874937964,0.0,0.0,,,
Ouyang B.,1500.0,,,1098.0,9.0,1500.0,-123.14146973750644,0.5,1068.0,-1171.0,0.3,-0.02,0.0399999999999999,0.07,0.0619469026548672,-226.0,-0.4847580246702477,-2.166802915215372,-1.4947678366054469,0.6676932509676453,0.0,0.0,,,
Carlsen K.,1549.1539607480302,1379.0747056009648,1487.8477000231464,304.0,117.0,1538.4483448010956,-76.26705974446759,0.25,-56.0,37.0,-0.2,-0.1542857142857143,-0.1342857142857142,-0.1342857142857142,-0.1538461538461538,-175.0,-0.5657507208382071,-2.6718301857635325,-1.3732917689404394,-0.7299620875058509,0.0,0.0,,,
Vinciguerra A.,1497.3553086085126,1514.7954620811893,1470.2180557583706,572.0,47.0,1510.663653420415,238.26521036256625,0.6371681415929203,-537.0,1048.0,0.6000000000000001,0.12,0.16,0.1399999999999999,0.1351788079470198,425.0,0.7247153215203525,-3.661135496911486,-1.3726310482433974,0.1772331847591886,0.0,0.0,,,
Gulbis E.,1563.2965614451934,1565.3936003150557,1507.8850484875577,191.0,371.0,1538.4231168509712,-39.01598990772845,0.5,105.0,-494.0,0.0,-0.1999999999999999,-0.0999999999999999,-0.0899999999999999,0.0121612903225806,189.0,-3.847393418001457,-1.33431419589346,-0.716899322520785,0.3800866814622623,-3.0,-2.0,,,
Reix C.,1514.165663862174,,,502.0,64.0,1516.9687534604152,-383.95199393036114,0.5,495.0,-4456.0,0.4,0.3199999999999999,0.3199999999999999,0.28,0.296,-303.0,0.6374415998395534,1.38443944837983,1.5125102614703974,-1.1079674854438644,0.0,0.0,,,
Lukaev R.,1500.0,,,272.0,,1500.0,-32.97680849769472,0.0,-185.0,0.0,-0.0999999999999999,-0.18,-0.18,-0.160377358490566,-0.160377358490566,53.0,2.5393755406871152,0.8261932722818528,-0.4162034544973585,-0.2324820292496952,0.0,0.0,,,
Luz O.,,1500.0,,544.0,63.0,1500.0,5.649075689386336,0.4615384615384615,-446.0,521.0,-0.3,-0.0999999999999999,-0.1521739130434782,-0.1521739130434782,-0.1521739130434782,46.0,3.009109869690292,0.1982701164511451,0.4264089158232809,0.2132044579116404,0.0,0.0,,,
Mertinak M.,,1474.9530874832683,1493.6302793662037,555.0,42.0,1447.266331309305,-107.37131539016856,0.0,501.0,-663.0,0.0,-0.2642857142857143,-0.2642857142857143,-0.2642857142857143,-0.2642857142857143,-6.0,-5.717303648348889,-3.2670306561993647,-2.2869214593395557,-1.143460729669778,0.0,0.0,,,
Galan D.E.,1449.4705339358995,1457.4241250382313,1524.5216053345318,122.0,477.0,1464.81457585519,-452.20578531920546,0.375,115.0,-3383.0,-0.4,-0.48,-0.38,-0.2199999999999999,-0.1942282876471278,-132.0,-9.859861579783251,-5.308629066922451,-5.175034053420841,-2.260336365780404,-2.0,,,,
Lisnard J.,1433.1068435,1501.2570396042686,,134.0,310.0,1460.015615357284,-17.774731224623338,0.2,82.0,-406.0,0.0,0.08,-0.0723076923076923,-0.0723076923076923,-0.0635948210205635,-176.0,4.3185912122116745,-0.9590739727897406,-0.5906467603073405,-0.9412210542462776,0.0,0.0,,,
Lopez F.,1447.631929059939,1468.926856712867,1600.7925223396062,634.0,45.0,1424.1221106417572,-306.9223946744121,0.6470588235294118,586.0,-835.0,-0.1999999999999999,-0.52,-0.32,-0.1627272727272727,-0.0547272727272726,844.0,-12.670406452009594,-8.428978489303772,-7.412659493900833,-5.077214838812626,,0.0,,,
Kuznetsov An.,1547.3579766997332,1580.2830300180049,1485.5280957661607,228.0,237.0,1592.7788826362978,196.86949087066455,0.5714285714285714,-212.0,2268.0,0.2,0.24,0.3,0.2,0.208235294117647,218.0,2.4359095776238746,1.4602094772691805,2.931915123653571,-0.3169676675777486,,,,,
Satral J.,1515.1950134880449,1500.0,,226.0,237.0,1507.5274188132034,-461.7940821722498,0.5,214.0,-2598.0,-0.3,-0.26,-0.2199999999999999,-0.2199999999999999,-0.18,-546.0,-3.3348729604501046,-3.533288001597917,-1.184957479340278,-0.9175382000682384,0.0,0.0,,,
Millman J.,1582.605466723705,1505.8174092616666,1516.8339813219688,140.0,410.0,1593.753839985164,-349.66741365480925,0.4772727272727273,132.0,-3450.0,-0.1999999999999999,-0.28,-0.2399999999999999,-0.32,-0.3124516129032258,-98.0,-2.362369590322817,0.266899380522474,1.6395033338131817,-0.7609831375297722,0.0,0.0,,,
Garin C.,1566.192339941004,1648.9398361537733,1559.385867804102,133.0,439.0,1661.0217436482426,174.5918263361209,0.4230769230769231,-120.0,2631.0,0.0,0.16,0.1399999999999999,0.1999999999999999,0.0699439252336449,83.0,-1.7136033610368715,-0.1916651326410894,-0.5836817646502005,2.0052936310031626,,-2.0,,,
Jeanpierre J.,1515.71937804815,1530.3001620791115,,154.0,,1537.9971361053035,-225.6941805085853,0.5,142.0,0.0,-0.05,0.0699999999999999,0.0899999999999999,0.0799999999999999,0.0899999999999999,-275.0,0.8449609760331214,-0.5210961276130223,0.0205139859213477,-0.5387983766820161,0.0,0.0,,,
Jun W.,1500.0,,,360.0,96.0,1500.0,-157.72519227519024,0.5,338.0,-1087.0,-0.0999999999999999,-0.02,0.0,-0.05,-0.04,-397.0,-3.3009758677551533,-1.3051792836631584,0.3471299342079647,-0.2299176438218751,0.0,0.0,,,
Klein L.,1528.4505628747968,1508.384147302039,1497.7862690058396,144.0,405.0,1545.3353466362992,269.3856135780129,0.6911764705882353,-122.0,1660.0,0.0,0.2633333333333333,0.1833333333333333,0.2133333333333333,0.1915807560137456,170.0,0.2616967894433286,0.2372708897120901,-0.2732979068463328,0.5518698815276888,0.0,0.0,,,
Patino L.,1500.0,,,809.0,25.0,1500.0,94.33933614260332,0.3611111111111111,-747.0,737.0,-0.3,-0.06,-0.12,-0.0499999999999999,-0.064,282.0,-0.072502923008335,1.6896290242330452,-0.2611307815273585,0.2076343748784552,0.0,0.0,,,
Schuettler P.,,1532.7602767718056,,11.0,,1528.2423976013692,-109.32745249255233,1.0,-2.0,0.0,0.6,0.4399999999999999,0.4399999999999999,0.4,0.4095238095238095,-103.0,3.0567226330544486,2.8100138327425417,1.396391142929806,-1.2754827784196392,0.0,0.0,,,
Tursunov D.,1586.4954882779402,1521.151019132101,1563.0793041036704,820.0,20.0,1533.2540526008404,344.91645641236596,0.4827586206896552,-799.0,1910.0,0.6,0.3999999999999999,0.3,0.1499999999999999,0.02,-55.0,8.593693653597121,6.841383280475488,6.264824048462715,2.3308563290517483,0.0,0.0,,,
Donaldson J.,1575.2704650029386,1477.4453173114591,1468.8742787103,192.0,270.0,1583.83355419978,-608.5902232856699,0.4772727272727273,190.0,-8095.0,-0.1999999999999999,-0.48,-0.48,-0.47,-0.4009523809523809,-941.0,-3.984811009231873,-4.080028231275635,-2.486773537901163,-0.3774893510729407,,,,,
Otte O.,1492.7606988055495,1524.4746008448478,1527.6273237646149,474.0,92.0,1512.4265583465933,475.3509688789254,0.6071428571428571,-470.0,6793.0,0.6000000000000001,0.52,0.3,0.3266666666666666,0.3266666666666666,484.0,8.637351547951177,3.136284690951223,0.8370173260291631,0.6534827217183715,1.0,0.0,,,
Lopez Villasenor G.,1456.1221213301972,,,654.0,41.0,1462.2596245912955,107.57070106885908,0.4854368932038835,-571.0,843.0,0.4,0.32,0.38,0.47,0.504,330.0,-0.975928986140184,0.0746495499220275,-0.6688795658027858,-0.1819726273698939,1.0,1.0,,,
Veic A.,1473.421677591448,1447.364015072455,,228.0,208.0,1447.256893096473,0.1156196080298741,0.1666666666666666,-126.0,331.0,0.2,-0.12,-0.0722495894909688,-0.0722495894909688,-0.0722495894909688,13.0,1.7179696633975596,1.0705610144444109,-0.1522167456768511,-0.0761083728384255,0.0,0.0,,,
Muller G.,1568.4464511059018,1528.746878010696,1692.983728966527,127.0,448.0,1581.8366772254608,50.60465526542771,0.4873949579831932,6.0,-12.0,0.2,-0.08,0.0999999999999999,0.14,0.12,379.0,-10.596347894254484,-9.613110532890596,-4.450490914540123,-2.128367058335966,0.0,0.0,,,
O Connell C.,1563.6323668552484,1484.8770768100733,1518.1298821358337,82.0,762.0,1573.1703822551658,-168.48485913380227,0.3846153846153846,61.0,-1393.0,0.0,-0.24,-0.14,-0.2,-0.1304251968503937,-132.0,-0.8635189983958754,-1.030833572962787,1.790630898120603,-0.7315181288244343,1.0,1.0,,,
Arazi H.,1560.3120774652937,1470.0902254551747,1562.395925882313,138.0,,1550.5505566448385,11.578214937321718,0.8333333333333334,-67.0,0.0,0.3999999999999999,0.2309090909090909,0.1509090909090909,0.1209090909090909,0.0788317962231005,-185.0,4.225889483619095,2.930230310927767,2.756617930273342,1.576461324614186,0.0,0.0,,,
Junaid R.,1500.0,,1500.0,334.0,117.0,1492.6540911433474,-0.2730581290393274,0.5,-234.0,415.0,0.2,0.32,0.3461538461538461,0.3461538461538461,0.3461538461538461,25.0,0.4201721586817598,-0.1291189936466772,-0.0903832955526741,-0.045191647776337,0.0,0.0,,,
Cabal J.S.,,1500.0,,257.0,177.0,1500.0,-24.964684125466192,0.5,158.0,-379.0,0.3,0.14,0.1551724137931034,0.1551724137931034,0.1551724137931034,-29.0,-0.7598489597805156,-0.8904936127763059,-0.6233455289434141,-0.311672764471707,0.0,0.0,,,
Tiilikainen K.,,1483.3372384266213,,283.0,,1483.3236851563793,86.07797556701621,0.3571428571428571,-245.0,0.0,0.6,0.52,0.52,0.54,0.547945205479452,145.0,-4.953551990521078,-2.0572267341758885,-1.8369703872364245,0.2418944005703861,0.0,0.0,,,
Mukund S.,1483.2340572796395,,1500.0,356.0,140.0,1470.601703157201,29.398296842799027,0.5,78.0,-40.0,0.5,0.5,0.5,0.5,0.5,-2.0,0.670044283761888,0.382882447863936,0.2680177135047552,0.1340088567523776,0.0,0.0,,,
Sanchez de Luna J.A.,,1500.0,,494.0,50.0,1500.0,-162.86526834649476,0.5,444.0,-705.0,0.0999999999999999,-0.02,0.0,-0.05,-0.0639999999999999,-275.0,-3.281314357039901,0.277388083041985,0.5726508849184438,0.0856076403927431,0.0,0.0,,,
Jelenic P.,1514.9012344673722,,,544.0,49.0,1515.3190196648145,-14.115081705284863,0.5,479.0,-654.0,0.4,0.6,0.6599999999999999,0.6363636363636364,0.6363636363636364,-87.0,-3.251479130091093,0.4136028136907628,0.7763303406132218,-0.0448798433598153,0.0,0.0,,,
Karbacher B.,1500.0,1500.0,,442.0,,1483.2682360385572,75.79831749256346,0.7272727272727273,-394.0,0.0,0.6,0.6,0.5,0.5,0.5,29.0,6.040978765092655,2.153011043803969,1.5071077306627785,0.7535538653313892,0.0,0.0,,,
Niemeyer F.,1439.3528078823074,,1501.9689272147132,487.0,81.0,1467.99535739201,722.6884894429729,0.8341708542713567,-486.0,10979.0,0.8,0.7094736842105264,0.6294736842105263,0.6294736842105263,0.6614736842105263,706.0,6.833403167329448,3.5731399443107876,1.9274585274037872,1.0128249082440288,0.0,0.0,,,
Kamke T.,1498.6860598020696,1523.353828781548,1520.3899637303257,231.0,201.0,1542.4750326809628,143.36608355493172,0.5585585585585585,-197.0,1109.0,-0.2,0.12,0.14,0.14,0.1243522012578616,740.0,-1.721420926997098,-1.8302733781815343,0.0195410183773037,-0.6218767908167433,1.0,1.0,,,
Bastl G.,1445.24636424871,1413.0087086074425,1395.1709821581685,227.0,332.0,1412.7618776206168,307.8591216408288,0.4482758620689655,-182.0,1096.0,0.1999999999999999,0.12,0.24,0.1499999999999999,0.1032498902064119,97.0,1.7410620324656634,2.0426622472375455,4.41262766274629,2.3938769628898036,0.0,0.0,,,
Villanueva G.,1500.0,,,279.0,174.0,1500.0,-97.15871316163545,0.5,187.0,-394.0,0.0999999999999999,0.06,0.0399999999999999,0.08,0.0,-367.0,-0.0888781751185774,-0.6120588409309481,-0.0795927901273671,1.1353347974409462,0.0,0.0,,,
